4947,MCN,NYQ,Madison Covered Call & Equity Strategy Fund,7.000,0.000,0.000,6.830,7.030,97669,7.000,7.020,3.500,7.300,6.942,6.263,119681,94566,NULL,NULL,369741,1607990400
4948,MCO,NYQ,Moody's Corporation,267.890,272.110,0.000,263.605,270.430,753106,267.890,270.070,164.190,305.960,276.401,280.942,810422,764900,NULL,187026731,2458104,1607990400
4949,MCR,NYQ,MFS Charter Income Trust,8.770,0.000,0.000,8.710,8.770,76706,8.770,8.770,5.490,8.800,8.610,8.440,79821,65133,NULL,NULL,68209,1607990400
4950,MCRB,NMS,"Seres Therapeutics, Inc.",23.680,25.050,22.500,23.100,24.590,613422,23.680,23.910,2.520,38.500,25.017,24.583,1052504,724583,NULL,63268791,7334726,1607990400
4951,MCRI,NMS,"Monarch Casino & Resort, Inc.",54.370,0.000,45.000,52.420,54.370,46654,54.370,54.750,12.830,63.950,58.764,48.465,94091,76183,NULL,12748770,408106,1607990400
4952,MCRO,PCX,IQ Hedge Macro Tracker ETF,28.770,199999.980,0.000,28.484,28.484,3,28.770,28.634,21.760,28.990,28.692,27.941,1675,400,NULL,NULL,NULL,NULL
4953,MCS,NYQ,The Marcus Corporation,18.450,0.000,0.000,17.050,18.500,1189877,18.450,17.830,6.840,33.960,14.389,12.111,935054,1347350,NULL,22260050,5817134,1607990400
4954,MCY,NYQ,Mercury General Corporation,54.490,56.060,0.000,53.000,54.551,698719,54.490,54.640,33.450,55.710,52.342,45.378,238613,377616,NULL,27299645,505990,1607990400
4955,MD,NYQ,"MEDNAX, Inc.",26.860,0.000,17.900,26.510,27.875,1637250,26.860,26.700,7.370,29.260,24.178,19.556,1464622,1327483,NULL,64099093,12810217,1607990400
4956,MDB,NMS,"MongoDB, Inc.",369.350,374.600,0.000,357.430,373.000,515860,369.350,371.000,93.810,399.000,363.839,265.827,882873,666483,NULL,56030801,5902909,1607990400
4957,MDC,NYQ,"M.D.C. Holdings, Inc.",52.980,59.750,51.450,51.580,52.980,573105,52.980,53.340,15.750,58.040,49.986,46.875,561718,576183,NULL,52046208,1513114,1607990400
4958,MDCA,NMS,MDC Partners Inc.,2.750,3.310,2.410,2.680,2.770,134126,2.750,2.765,1.010,2.900,2.537,2.214,149408,284350,NULL,35827658,278926,1607990400
4959,MDGL,NMS,"Madrigal Pharmaceuticals, Inc.",114.510,123.720,0.000,114.510,123.230,150044,114.510,115.630,56.820,137.280,115.172,115.797,175062,377550,NULL,6677950,2865616,1607990400
4960,MDGS,NCM,Medigus Ltd.,3.000,2.970,2.850,2.500,3.026,2359019,3.000,3.000,0.830,5.150,2.326,1.938,3834677,5475166,NULL,6008171,63130,1607990400
4961,MDIA,NCM,MediaCo Holding Inc.,3.720,0.000,3.080,3.510,3.720,48873,3.720,3.780,2.265,8.880,2.986,3.389,75881,132416,NULL,1321679,15625,1607990400
4962,MDIV,NGM,First Trust Multi-Asset Diversified Income Index Fund,15.190,0.000,0.000,15.050,15.280,123588,15.190,15.190,9.010,18.580,15.183,14.391,113809,100600,NULL,NULL,NULL,NULL
4963,MDJH,NCM,MDJM Ltd.,4.790,5.050,0.000,4.370,5.040,91012,4.790,4.600,1.940,5.850,4.239,3.828,74921,82816,NULL,1420878,635,1607990400
4964,MDLA,NYQ,"Medallia, Inc.",41.500,49.900,0.000,41.070,45.410,1983425,41.500,41.900,16.040,48.270,36.648,32.299,1625827,3041133,NULL,87759652,18553801,1607990400
4965,MDLY,NYQ,Medley Management Inc.,12.480,11.500,10.000,10.300,12.280,216957,12.480,11.730,2.800,30.600,8.731,7.387,217791,370383,NULL,219759,27484,1607990400
4966,MDLZ,NMS,"Mondelez International, Inc.",55.050,55.910,55.500,54.960,56.840,14260992,55.050,57.120,41.190,60.000,57.422,56.869,6309890,7959500,NULL,1427042270,10645699,1607990400
4967,MDNA,NCM,Medicenna Therapeutics Corp.,4.010,0.000,3.800,3.840,4.050,135810,4.010,3.970,1.460,6.840,4.271,4.049,193477,321466,NULL,33231000,62124,1607990400
4968,MDP,NYQ,Meredith Corporation,21.900,24.070,19.550,21.740,23.190,549835,21.900,21.620,10.010,35.610,19.940,15.901,547491,755533,NULL,35628178,4913275,1607990400
4969,MDRR,NCM,"Medalist Diversified REIT, Inc.",2.310,2.420,2.210,2.290,2.530,568524,2.310,2.380,1.030,6.130,2.322,1.878,224065,408983,NULL,3288671,1543,1607990400
4970,MDRRP,NCM,"Medalist Diversified REIT, Inc.",21.500,0.000,0.000,21.500,22.000,1475,21.500,21.950,10.250,22.500,16.495,13.476,2468,3233,NULL,3288671,4324,1607990400
4971,MDRX,NMS,"Allscripts Healthcare Solutions, Inc.",16.600,24.870,0.000,16.300,16.810,2154614,16.600,16.450,4.560,17.430,15.352,11.224,1656059,1438700,NULL,155640392,20449842,1607990400
4972,MDT,NYQ,Medtronic plc,114.020,113.970,112.300,111.080,114.020,7315097,114.020,114.770,72.130,121.410,116.159,107.795,4375418,4688950,NULL,1343920158,6628179,1607990400
4973,MDU,NYQ,"MDU Resources Group, Inc.",26.680,0.000,26.310,26.180,26.890,1954355,26.680,26.870,15.000,32.220,26.570,24.214,1015308,1178600,NULL,198480960,2493294,1607990400
4974,MDVL,NCM,"MedAvail Holdings, Inc",13.730,14.000,0.000,12.119,13.730,61823,13.730,13.540,8.892,46.200,13.874,15.124,51180,96533,NULL,273711,55572,1607990400
4975,MDWD,NGM,MediWound Ltd.,4.500,0.000,4.000,4.500,4.940,104145,4.500,4.400,1.443,5.600,4.320,3.815,127334,216916,NULL,17122834,22278,1607990400
4976,MDWT,NCM,Midwest Holding Inc.,54.000,0.000,0.000,54.000,54.960,2871,54.000,55.020,50.390,68.000,56.337,56.337,26834,11533,NULL,1854145,25668,1607990400
4977,MDXG,NCM,"MiMedx Group, Inc.",9.240,11.500,9.820,8.850,9.990,811566,9.240,9.245,2.950,10.510,9.035,6.925,1024839,665200,NULL,92045825,9054548,1607990400
4978,MDY,PCX,SPDR S&P MIDCAP 400 ETF Trust,434.450,431.660,429.130,424.730,435.130,1070631,434.450,434.370,214.220,452.160,430.124,376.576,968975,959216,NULL,NULL,NULL,NULL
4979,MDYG,PCX,SPDR S&P 400 Mid Cap Growth ETF,71.810,0.000,19.280,70.280,71.932,105070,71.810,71.850,34.680,75.490,71.126,62.676,260447,199450,NULL,NULL,NULL,NULL
4980,MDYV,PCX,SPDR S&P 400 Mid Cap Value ETF,57.340,0.000,46.990,56.000,57.350,82436,57.340,57.310,28.900,59.240,56.726,49.215,266086,108750,NULL,NULL,NULL,NULL
4981,MEAR,BTS,iShares Short Maturity Municipal Bond ETF,50.200,0.000,0.000,50.200,50.247,28661,50.200,50.220,46.390,50.597,50.216,50.212,64100,61633,NULL,NULL,NULL,NULL
4982,MEC,NYQ,"Mayville Engineering Company, Inc.",14.040,0.000,0.000,13.572,14.270,14074,14.040,14.130,3.890,14.740,13.334,10.422,34178,38833,NULL,7393089,54328,1607990400
4983,MED,NYQ,"Medifast, Inc.",237.560,245.410,210.000,231.440,241.365,120866,237.560,237.560,49.030,247.950,210.191,178.902,144172,125516,NULL,10214432,555878,1607990400
4984,MEDP,NMS,"Medpace Holdings, Inc.",133.610,151.820,0.000,131.730,136.470,175764,133.610,133.940,58.720,150.570,139.822,125.055,215077,151766,NULL,28300475,736173,1607990400
4985,MEDS,NCM,"Trxade Group, Inc.",5.660,6.040,5.300,5.520,5.800,36338,5.660,5.700,1.250,11.600,5.589,5.661,668245,75166,NULL,2982344,85044,1607990400
4986,MEG,NYQ,"Montrose Environmental Group, Inc.",38.540,0.000,0.000,36.800,40.000,212923,38.540,38.590,16.410,44.480,36.021,28.916,271631,159683,NULL,21126318,558417,1607990400
4987,MEI,NYQ,"Methode Electronics, Inc.",38.200,42.000,37.000,37.510,38.840,204721,38.200,38.220,21.760,43.110,39.357,32.968,191524,171966,NULL,35637113,541311,1607990400
4988,MEIP,NCM,"MEI Pharma, Inc.",3.160,0.000,3.200,3.140,3.350,1127697,3.160,3.160,0.720,4.460,2.908,2.908,752481,847050,NULL,90648849,7802626,1607990400
4989,MELI,NMS,"MercadoLibre, Inc.",1799.510,1845.000,1787.000,1744.145,1833.160,694819,1799.510,1844.730,422.220,2020.000,1748.842,1341.738,552598,695366,NULL,45646150,1425270,1607990400
4990,MEN,NYQ,"BlackRock MuniEnhanced Fund, Inc.",12.060,0.000,0.000,12.050,12.140,72522,12.060,12.080,7.820,12.370,11.942,11.635,55077,76150,NULL,NULL,46739,1607990400
4991,MEOH,NMS,Methanex Corporation,35.080,35.220,0.000,32.250,35.300,632636,35.080,34.610,9.000,49.270,42.361,30.949,403275,736083,NULL,75507018,1427974,1607990400
4992,MERC,NMS,Mercer International Inc.,11.070,12.000,11.110,10.960,11.530,155967,11.070,11.050,5.770,12.550,10.863,8.320,272959,269716,NULL,56106298,424966,1607990400
4993,MESA,NMS,"Mesa Air Group, Inc.",6.700,6.700,0.000,6.410,6.790,754593,6.700,6.620,2.050,8.720,6.554,4.574,983222,616433,NULL,24757999,1286722,1607990400
4994,MESO,NMS,Mesoblast Limited,9.180,9.400,8.850,8.910,9.290,444790,9.180,9.210,3.120,21.280,9.813,13.504,813785,374400,NULL,93696760,3726024,1607990400
4995,MET,NYQ,"MetLife, Inc.",49.130,49.300,47.910,47.730,49.300,6851909,49.130,49.570,22.850,53.280,48.300,42.201,5802921,5718450,NULL,762337386,13324032,1607990400
4996,METC,NMS,"Ramaco Resources, Inc.",2.978,0.000,1.760,2.940,3.090,41278,2.978,3.030,1.750,3.980,3.057,2.977,85026,113916,NULL,11125617,200161,1607990400
4997,METX,NMS,Meten EdtechX Education Group Ltd.,1.850,2.150,2.100,1.820,2.370,15066656,1.850,1.910,1.710,24.660,1.957,5.402,1127572,3892566,NULL,19702897,93000,1607990400
4998,MEXX,PCX,Direxion Daily MSCI Mexico Bull 3X Shares Direxion Daily MSCI Mexico Bull 3,55.750,197.000,0.000,50.511,55.900,27857,55.750,58.309,16.000,163.560,64.144,43.520,17483,16966,NULL,NULL,NULL,NULL
4999,MFA,NYQ,"MFA Financial, Inc.",3.800,3.650,3.600,3.610,3.810,5900957,3.800,3.800,0.320,8.090,3.831,3.176,5734501,4584800,NULL,411486030,7683173,1607990400
5000,MFC,NYQ,Manulife Financial Corporation,18.330,18.300,17.810,17.860,18.330,2849734,18.330,18.410,8.620,20.340,18.266,15.755,2735475,2525250,NULL,1938897919,7923525,1607990400
5001,MFD,NYQ,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,8.650,0.000,8.500,8.590,8.680,50271,8.650,8.730,5.150,11.520,8.575,8.112,45718,39350,NULL,NULL,7196,1607990400
5002,MFDX,PCX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,27.380,0.000,0.000,27.110,27.110,1953,27.380,27.708,17.150,28.405,27.645,25.333,9129,2716,NULL,NULL,NULL,NULL
5003,MFEM,PCX,PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,28.140,0.000,0.000,27.740,28.140,21395,28.140,28.766,15.225,29.910,27.988,24.390,137280,32233,NULL,NULL,NULL,NULL
5004,MFG,NYQ,"Mizuho Financial Group, Inc.",2.680,2.900,0.000,2.650,2.690,677637,2.680,2.730,1.960,3.080,2.646,2.627,416078,382233,NULL,12674752856,791745,1607990400
5005,MFGP,NYQ,Micro Focus International plc,6.100,5.820,5.790,5.825,6.180,1205056,6.100,5.920,2.780,13.000,5.700,4.323,1481803,1239200,NULL,330922644,1223766,1607990400
5006,MFH,NMS,Mercurity Fintech Holding Inc.,4.194,4.850,3.660,3.626,4.500,2903855,4.194,3.290,1.000,5.940,3.428,2.855,638093,1040116,NULL,3053118,76636,1607990400
5007,MFIN,NMS,Medallion Financial Corp.,6.080,7.290,5.010,6.080,6.930,182274,6.080,6.220,1.290,7.100,5.255,3.762,71013,147233,NULL,20203477,172960,1607990400
5008,MFINL,NMS,Medallion Financial Corp.,25.370,0.000,0.000,25.370,25.390,4868,25.370,25.320,14.690,26.325,25.376,25.195,8934,2200,NULL,20203477,NULL,NULL
5009,MFL,NYQ,BlackRock MuniHoldings Investment Quality Fund,14.470,0.000,14.180,14.400,14.510,34589,14.470,14.530,9.820,14.550,14.126,13.699,60888,80550,NULL,NULL,13031,1607990400
5010,MFM,NYQ,MFS Municipal Income Trust,6.650,6.720,6.620,6.640,6.680,59100,6.650,6.690,4.850,7.500,6.606,6.541,75018,66450,NULL,NULL,2737,1607990400
5011,MFMS,BTS,MFAM Small-Cap Growth ETF,41.050,0.000,0.000,38.870,41.050,46562,41.050,40.810,17.600,42.498,39.917,34.585,37803,35833,NULL,NULL,NULL,NULL
5012,MFNC,NCM,Mackinac Financial Corporation,12.810,0.000,0.000,11.750,12.810,51173,12.810,12.800,6.520,16.000,13.028,11.091,20054,25666,NULL,8785459,76422,1607990400
5013,MFT,NYQ,BlackRock MuniYield Investment Quality Fund,14.440,0.000,0.000,14.460,14.590,4658,14.440,14.470,9.600,15.190,14.415,13.971,17919,12216,NULL,NULL,39463,1607990400
5014,MFUS,PCX,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,34.840,0.000,0.000,33.582,34.840,1183,34.840,34.303,20.260,35.090,34.129,31.418,2427,550,NULL,NULL,NULL,NULL
5015,MFV,NYQ,MFS Special Value Trust,5.930,0.000,5.600,5.760,5.947,11323,5.930,5.880,3.140,7.100,5.852,5.535,15636,8900,NULL,NULL,5513,1607990400
5016,MG,NYQ,"Mistras Group, Inc.",7.190,0.000,5.400,6.660,7.239,149229,7.190,7.260,2.770,11.190,7.824,5.172,173214,159750,NULL,17739736,611575,1607990400
5017,MGA,NYQ,Magna International Inc.,71.440,74.000,69.500,69.370,72.224,857220,71.440,72.090,22.750,77.590,71.416,56.918,1331201,1380683,NULL,298102665,1757810,1607990400
5018,MGC,PCX,Vanguard Mega Cap Index Fund ETF Shares,134.080,136.350,132.910,131.560,134.340,105426,134.080,134.830,77.640,137.630,133.640,124.691,86242,115466,NULL,NULL,NULL,NULL
5019,MGEE,NMS,"MGE Energy, Inc.",64.210,0.000,0.000,63.680,65.290,80558,64.210,64.550,47.190,83.260,68.214,67.091,99629,98100,NULL,36099722,309342,1607990400
5020,MGF,NYQ,MFS Government Markets Income Trust,4.530,4.510,0.000,4.500,4.540,143546,4.530,4.520,4.220,4.790,4.548,4.635,131570,130200,NULL,NULL,61148,1607990400
5021,MGI,NMS,"MoneyGram International, Inc.",7.030,8.240,7.920,6.930,8.700,9674931,7.030,6.925,1.150,8.930,6.429,4.779,3455190,4953733,NULL,65425324,4223757,1607990400
5022,MGIC,NMS,Magic Software Enterprises Ltd.,16.550,16.190,16.210,16.030,16.550,35171,16.550,16.550,6.310,17.490,15.809,14.251,54775,60400,NULL,26623343,58909,1607990400
5023,MGK,PCX,Vanguard Mega Cap Growth Index Fund ETF Shares,204.870,208.340,0.000,200.520,205.309,345522,204.870,206.230,108.600,211.260,203.211,190.517,334662,252116,NULL,NULL,NULL,NULL
5024,MGLN,NMS,"Magellan Health, Inc.",93.130,94.550,0.000,92.820,94.570,502548,93.130,93.170,30.600,95.430,88.998,79.475,336165,434016,NULL,22943832,520568,1607990400
5025,MGM,NYQ,MGM Resorts International,29.380,29.450,28.590,28.440,29.540,7835562,29.380,29.560,5.900,33.780,30.510,24.271,9508536,9688883,NULL,400629064,25619021,1607990400
5026,MGMT,PCX,Ballast Small/Mid Cap ETF,28.660,0.000,0.000,28.155,28.660,2139,28.660,28.603,25.710,29.490,27.696,27.474,3345,1250,NULL,NULL,NULL,NULL
5027,MGNI,NMS,"Magnite, Inc.",35.300,35.200,35.000,34.230,36.980,3460681,35.300,35.000,4.090,40.200,29.514,13.026,5061807,5101600,NULL,107121218,14308381,1607990400
5028,MGNX,NMS,"MacroGenics, Inc.",20.840,26.000,0.000,19.880,21.680,389151,20.840,20.560,4.040,32.180,22.628,24.319,725481,584183,NULL,42911203,3951043,1607990400
5029,MGP,NYQ,MGM Growth Properties LLC,31.240,32.000,0.000,30.310,31.280,904423,31.240,31.500,11.430,34.370,31.495,29.306,1058716,1027366,NULL,130961138,1616633,1607990400
5030,MGPI,NMS,"MGP Ingredients, Inc.",57.050,73.060,0.000,57.050,58.500,129890,57.050,57.340,21.640,61.520,50.197,42.244,88513,158316,NULL,13288073,2011664,1607990400
5031,MGRC,NMS,McGrath RentCorp,70.700,0.000,0.000,68.890,73.400,147917,70.700,70.620,44.320,83.950,68.728,63.972,91204,110150,NULL,23895261,251502,1607990400
5032,MGTA,NGM,"Magenta Therapeutics, Inc.",8.710,9.990,8.150,8.405,9.270,416057,8.710,8.660,5.760,14.250,8.074,7.337,185759,307300,NULL,28969868,1860717,1607990400
5033,MGTX,NMS,MeiraGTx Holdings plc,14.590,17.000,13.950,14.180,14.948,115432,14.590,14.580,8.820,21.770,15.732,14.046,233616,163666,NULL,20091098,401538,1607990400
5034,MGU,NYQ,Macquarie Global Infrastructure Total Return Fund Inc.,19.970,0.000,0.000,19.660,20.140,55864,19.970,20.240,10.660,27.000,20.508,18.974,36285,38833,NULL,NULL,3427,1607990400
5035,MGV,PCX,Vanguard Mega Cap Value Index Fund ETF Shares,87.110,87.250,86.050,85.690,87.330,486878,87.110,87.430,56.000,90.480,87.452,81.047,183755,281250,NULL,NULL,NULL,NULL
5036,MGY,NYQ,Magnolia Oil & Gas Corporation,8.760,0.000,8.370,8.400,9.080,2188380,8.760,8.870,3.230,10.690,8.182,6.438,2044173,2387583,NULL,119951636,18166785,1607990400
5037,MGYR,NGM,"Magyar Bancorp, Inc.",10.500,0.000,0.000,10.360,10.600,403,10.500,10.360,7.500,14.300,9.945,8.751,1955,1950,NULL,1841135,1432,1607990400
5038,MHD,NYQ,"BlackRock MuniHoldings Fund, Inc.",16.240,0.000,0.000,16.190,16.290,21334,16.240,16.300,11.670,17.750,16.123,15.689,29037,51650,NULL,NULL,1856,1607990400
5039,MHE,NYQ,BlackRock Massachusetts Tax-Exempt Trust,13.690,0.000,0.000,13.660,14.419,12252,13.690,13.920,11.340,15.660,13.470,13.420,3962,8283,NULL,NULL,8789,1607990400
5040,MHF,NYQ,Western Asset Municipal High Income Fund Inc.,7.870,7.890,7.640,7.780,7.850,22391,7.870,7.780,5.580,8.050,7.585,7.428,39213,42233,NULL,NULL,11303,1607990400
5041,MHH,ASE,"Mastech Digital, Inc.",17.000,24.000,0.000,16.000,17.090,25576,17.000,16.890,7.250,29.980,16.807,18.829,21249,29833,NULL,3107468,45223,1607990400
5042,MHI,NYQ,Pioneer Municipal High Income Trust,12.540,0.000,0.000,12.450,12.560,36648,12.540,12.510,8.420,12.630,12.352,11.939,71324,57816,NULL,NULL,39584,1607990400
5043,MHK,NYQ,"Mohawk Industries, Inc.",147.500,147.290,138.000,141.640,147.500,444837,147.500,148.290,56.620,153.350,142.902,112.395,607395,384350,NULL,58480411,1463372,1607990400
5044,MHLD,NCM,"Maiden Holdings, Ltd.",2.210,2.440,2.210,2.170,2.320,256955,2.210,2.220,0.380,2.700,2.298,1.652,375609,241550,NULL,57211103,62004,1607990400
5045,MHN,NYQ,"BlackRock MuniHoldings New York Quality Fund, Inc.",14.090,0.000,0.000,13.990,14.090,52268,14.090,14.060,10.330,14.350,13.994,13.770,36763,37350,NULL,NULL,7823,1607990400
5046,MHO,NYQ,"M/I Homes, Inc.",50.010,0.000,48.000,48.550,50.020,340761,50.010,50.410,9.620,55.500,47.119,44.685,292237,279383,NULL,28131354,779298,1607990400
5047,MIC,NYQ,Macquarie Infrastructure Corporation,28.080,27.830,0.000,27.470,28.210,772780,28.080,28.230,12.500,45.740,33.432,30.013,1040154,1173883,NULL,64457564,3777662,1607990400
5048,MICT,NMS,"MICT, Inc.",2.220,2.270,0.000,2.066,2.220,455487,2.220,2.210,0.439,8.450,2.163,2.935,717422,623616,NULL,35938762,377274,1607990400
5049,MID,PCX,American Century Mid Cap Growth Impact ETF,52.600,0.000,0.000,51.950,52.640,932,52.600,52.809,39.950,55.240,52.762,46.194,803,1566,NULL,NULL,NULL,NULL
5050,MIDD,NMS,The Middleby Corporation,139.120,139.920,90.050,134.640,139.740,369623,139.120,138.470,41.730,149.390,133.710,112.017,819932,831083,NULL,54368765,6321448,1607990400
5051,MIDF,PCX,iShares MSCI USA Mid-Cap Multifactor ETF,32.680,0.000,0.000,31.953,31.953,17,32.680,32.466,17.676,33.180,32.107,29.095,680,83,NULL,NULL,NULL,NULL
5052,MIDU,PCX,Direxion Daily Mid Cap Bull 3X Shares,43.800,43.180,41.000,41.121,44.220,126897,43.800,44.120,6.730,52.250,43.209,30.174,79634,67450,NULL,NULL,NULL,NULL
5053,MIE,NYQ,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",2.630,0.000,0.000,2.580,2.670,321132,2.630,2.640,1.200,7.440,2.450,2.041,306160,654816,NULL,NULL,13502,1607990400
5054,MIG,BTS,VanEck Vectors Moody's Analytics IG Corporate Bond ETF,25.040,0.000,0.000,25.030,25.100,400,25.040,25.094,24.960,25.285,25.127,25.127,380,550,NULL,NULL,NULL,NULL
5055,MIK,NMS,"The Michaels Companies, Inc.",15.650,16.310,14.500,15.330,16.370,4851356,15.650,15.450,1.000,17.900,13.940,10.435,5776021,8252633,NULL,83404250,19622731,1607990400
5056,MILN,NGM,Global X Millennials Thematic ETF,38.040,0.000,0.000,37.155,38.050,58265,38.040,38.070,16.610,39.300,37.846,33.385,29573,51183,NULL,NULL,NULL,NULL
5057,MIME,NMS,Mimecast Limited,42.890,44.000,0.000,42.360,43.980,622667,42.890,43.220,25.140,59.480,49.927,46.157,704201,771316,NULL,59006445,2397023,1607990400
5058,MIN,NYQ,MFS Intermediate Income Trust,3.780,3.890,3.750,3.770,3.780,329951,3.780,3.760,3.230,3.950,3.778,3.799,353149,320783,NULL,NULL,22517,1607990400
5059,MINC,PCX,AdvisorShares Newfleet Multi-Sector Income ETF,49.040,199999.980,0.000,49.030,52.419,8494,49.040,49.150,42.730,52.420,49.023,48.768,16388,10850,NULL,NULL,NULL,NULL
5060,MIND,NMS,"MIND Technology, Inc.",2.250,2.270,2.100,2.070,2.250,121919,2.250,2.250,0.700,3.290,2.171,2.256,235637,151100,NULL,12095626,12739,1607990400
5061,MINDP,NMS,"MIND Technology, Inc.",22.490,0.000,0.000,22.450,22.500,1033,22.490,22.500,8.400,25.200,22.086,19.192,5914,4166,NULL,12095626,2948,1607990400
5062,MINT,PCX,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,102.120,102.750,101.930,102.120,102.160,1078179,102.120,102.140,96.770,102.160,102.068,101.954,1047078,1036950,NULL,NULL,NULL,NULL
5063,MIRM,NGM,"Mirum Pharmaceuticals, Inc.",18.270,0.000,0.000,17.800,18.770,79407,18.270,18.180,9.140,27.430,18.804,20.408,191893,102116,NULL,9538335,996297,1607990400
5064,MIST,NMS,Milestone Pharmaceuticals Inc.,7.460,0.000,0.000,7.110,7.740,103636,7.460,7.520,1.690,23.245,7.061,7.202,107759,144083,NULL,12413781,293135,1607990400
5065,MITK,NMS,"Mitek Systems, Inc.",17.070,17.880,0.000,15.880,17.540,1417665,17.070,17.470,5.260,19.880,17.298,13.436,757932,996183,NULL,38771900,1463732,1607990400
5066,MITO,NGM,Stealth BioTherapeutics Corp,1.530,0.000,1.530,1.470,1.580,251243,1.530,1.560,0.900,5.000,1.525,1.535,556159,507433,NULL,10639351,57649,1607990400
5067,MITT,NYQ,"AG Mortgage Investment Trust, Inc.",3.600,3.550,3.550,3.440,3.740,1917841,3.600,3.580,1.460,16.700,3.148,2.965,1906888,6162983,NULL,36317358,1309127,1607990400
5068,MIXT,NYQ,MiX Telematics Limited,13.820,15.250,13.930,13.590,13.990,46625,13.820,13.700,6.640,14.520,12.766,10.163,50170,40733,NULL,15093086,45776,1607990400
5069,MIY,NYQ,"BlackRock MuniYield Michigan Quality Fund, Inc.",14.770,199999.980,0.000,14.750,14.840,62604,14.770,14.830,10.850,14.860,14.562,14.217,40821,46300,NULL,NULL,12299,1607990400
5070,MJ,PCX,ETFMG Alternative Harvest ETF,19.410,19.650,19.000,18.900,19.990,1824214,19.410,19.570,8.810,20.970,16.960,13.553,2611252,2349583,NULL,NULL,NULL,NULL
5071,MJJ,PCX,MicroSectors Cannabis ETNs,80.450,199999.980,0.000,80.440,80.450,273,80.450,80.475,34.187,83.520,73.802,60.824,911,416,NULL,NULL,NULL,NULL
5072,MJO,PCX,MicroSectors Cannabis 2X Leveraged ETNs,109.050,117.030,0.000,107.250,112.406,2005,109.050,110.250,21.650,127.740,93.989,65.585,3032,4216,NULL,NULL,NULL,NULL
5073,MKC,NYQ,"McCormick & Company, Incorporated",90.650,92.330,0.000,88.380,91.195,2733544,90.650,91.020,56.115,105.535,93.348,96.014,1126434,1893966,NULL,261847007,5002152,1607990400
5074,MKD,NMS,Molecular Data Inc.,1.220,1.150,1.100,1.040,1.230,5499614,1.220,1.180,0.570,3.890,0.937,1.321,5244411,33883716,NULL,35086358,63515,1607990400
5075,MKGI,NMS,"Monaker Group, Inc.",2.300,2.250,2.200,2.180,2.370,182922,2.300,2.280,0.610,4.350,2.613,2.459,281478,272866,NULL,12584725,133785,1607990400
5076,MKL,NYQ,Markel Corporation,977.630,988.770,0.000,961.660,984.740,94572,977.630,981.950,710.520,1347.640,1006.379,1013.819,61904,78416,NULL,13445619,81541,1607990400
5077,MKSI,NMS,"MKS Instruments, Inc.",165.840,0.000,84.090,158.020,165.840,464363,165.840,166.970,66.870,192.300,162.559,131.284,322522,434516,NULL,54607152,672336,1607990400
5078,MKTX,NMS,MarketAxess Holdings Inc.,532.720,550.000,444.450,527.335,542.380,294387,532.720,536.550,275.500,606.450,546.721,520.686,303865,399066,NULL,36315766,606404,1607990400
5079,MLAB,NMS,"Mesa Laboratories, Inc.",282.990,0.000,0.000,277.140,285.100,19271,282.990,283.000,181.900,307.970,286.858,263.698,25839,21516,NULL,4892511,322921,1607990400
5080,MLAC,NCM,Malacca Straits Acquisition Company Limited,10.250,10.510,0.000,10.070,10.190,263567,10.250,10.250,9.620,10.455,10.077,9.843,43477,126050,NULL,NULL,1231,1607990400
5081,MLACU,NCM,Malacca Straits Acquisition Company Limited,10.570,11.500,9.500,10.500,11.000,69337,10.570,10.635,9.850,11.000,10.546,10.089,23047,62783,NULL,NULL,330,1607990400
5082,MLCO,NMS,Melco Resorts & Entertainment Limited,15.940,16.530,15.290,15.730,16.240,3181230,15.940,15.950,10.810,22.660,17.666,17.571,2261816,2594016,NULL,201507649,2442197,1607990400
5083,MLHR,NMS,"Herman Miller, Inc.",35.820,37.130,32.600,34.000,36.110,776380,35.820,35.910,14.390,41.550,35.236,31.123,608644,524666,NULL,58569229,1776635,1607990400
5084,MLI,NYQ,"Mueller Industries, Inc.",35.570,39.000,0.000,34.120,35.570,381311,35.570,35.680,16.780,39.710,36.502,31.594,246624,244116,NULL,55521364,888042,1607990400
5085,MLM,NYQ,"Martin Marietta Materials, Inc.",286.580,309.900,287.000,282.550,292.070,713014,286.580,288.900,135.080,319.010,289.404,251.678,577049,677600,NULL,58479212,742943,1607990400
5086,MLN,BTS,VanEck Vectors Long Muni ETF,21.910,0.000,0.000,21.888,21.920,38447,21.910,21.890,16.530,22.020,21.791,21.515,54959,70716,NULL,NULL,NULL,NULL
5087,MLND,NMS,"Millendo Therapeutics, Inc.",1.900,2.030,1.910,1.890,2.040,1560489,1.900,1.860,1.260,9.880,1.952,1.771,543804,800200,NULL,14859476,702720,1607990400
5088,MLP,NYQ,"Maui Land & Pineapple Company, Inc.",11.200,0.000,0.000,11.100,11.630,17599,11.200,11.260,8.500,13.620,11.554,11.225,14908,19733,NULL,6690121,111010,1607990400
